date,ville,type,categorie,produit,quantite,prix_unitaire,remise,montant,marge,client_id
2023-07-26,roubaix,Magasin,Sport,Chaussures running,3.0,569.53,0.1,1537.73,759.74,379.0
15/12/2024,Tourcoing,Magasin,Électroménager,Aspirateur,-2.0,191.18,0.0,382.36,193.1,440.0
2024-11-23,dunkerque,Magasin,Électroménager,Micro-ondes,1.0,453.16,0.0,453.16,171.56,298.0
04/10/2023,Tourcoing,Magasin,Maison,Set casseroles,2.0,706.85,0.0,1413.7,815.34,
2024-12-24,lille,Magasin,Mode,T-shirt coton,5.0,504.67,0.1,2271.02,748.82,52.0
07/09/2023,  Dunkerque ,Magasin,Sport,Raquette tennis,2.0,706.19,0.0,1412.38,724.08,283.0
2024-04-20,Lille,Magasin,Maison,Rideau occultant,1.0,101.21,0.0,101.21,44.89,193.0
2023-07-09,  Lille ,Magasin,Électroménager,Robot cuiseur,2.0,249.97,0.0,499.94,183.84,121.0
2024-07-17,Lille,Magasin,Bricolage,Échelle alu,6.0,354.67,0.1,1915.22,797.6,444.0
2024-02-05,lille,Magasin,Sport,Maillot bain,5.0,350.77,0.0,1753.85,996.5,523.0
06/04/2023,en ligne,E-commerce,Électroménager,Bouilloire,1.0,726.04,0.0,726.04,392.3,7.0
2023-01-27,Lille,Magasin,Mode,T-shirt coton,2.0,504.67,0.0,1009.34,400.46,108.0
2024-05-05,Valenciennes,Magasin,Sport,Maillot bain,1.0,350.77,0.0,350.77,199.3,424.0
20/06/2023,roubaix,Magasin,Mode,Pull laine,3.0,884.49,0.0,2653.47,1488.18,42.0
2023-10-13,VALENCIENNES,Magasin,Sport,Tapis yoga,3.0,658.36,0.0,1975.08,1058.13,468.0
2023-10-09,Tourcoing,Magasin,Bricolage,Tournevis set,3.0,636.28,0.0,1908.84,961.32,586.0
2023-09-28,Dunkerque,Magasin,Sport,Raquette tennis,3.0,706.19,0.0,2118.57,1086.12,101.0
2024-11-23,  Roubaix ,Magasin,Mode,Jean homme,1.0,272.27,0.0,272.27,92.12,576.0
2023-01-02,Lille,Magasin,Sport,Vélo VTT,3.0,545.21,0.0,1635.63,703.5,358.0
12/12/2024,Roubaix,Magasin,Bricolage,Boîte à outils,2.0,83.21,0.0,"166,42",45.98,289.0
2024-09-20,Lille,Magasin,Sport,Vélo VTT,4.0,545.21,0.0,2180.84,938.0,360.0
2024-01-17,AMIENS,Magasin,Électroménager,Bouilloire,5.0,726.04,0.0,3630.2,1961.5,421.0
2023-05-03,Tourcoing,Magasin,Bricolage,Tournevis set,2.0,636.28,0.0,1272.56,640.88,
2024-06-03,valenciennes,Magasin,Maison,Canapé 3 places,1.0,246.23,0.0,"246,23",56.88,334.0
06/11/2023,Lille,Magasin,Électroménager,Cafetière,4.0,392.24,0.0,1568.96,858.24,557.0
07/10/2023,En ligne,E-commerce,Maison,Rideau occultant,4.0,101.21,0.0,404.84,179.56,107.0
15/10/2023,Tourcoing,Magasin,Mode,Pull laine,4.0,884.49,0.0,3537.96,1984.24,558.0
10/10/2024,Amiens,Magasin,Électroménager,Micro-ondes,5.0,453.16,0.0,2265.8,857.8,40.0
2024-04-13,tourcoing,Magasin,Maison,Rideau occultant,3.0,101.21,0.05,"288,45",119.49,184.0
2024-10-01,En ligne,E-commerce,Mode,Pull laine,1.0,884.49,0.0,,496.06,101.0
25/01/2024,Valenciennes,Magasin,Mode,Baskets ville,4.0,460.51,0.1,1657.84,408.0,243.0
2024-07-07,Tourcoing,Magasin,Bricolage,Tournevis set,7.0,636.28,0.1,4008.56,1797.68,536.0
2024-09-02,EN LIGNE,E-commerce,Sport,Haltères 10kg,4.0,98.3,0.0,393.2,170.8,223.0
2024-06-19,amiens,Magasin,Bricolage,Échelle alu,2.0,354.67,0.0,709.34,336.8,468.0
2023-04-03,amiens,Magasin,Mode,Baskets ville,1.0,460.51,0.1,414.46,102.0,139.0
2023-08-29,dunkerque,Magasin,Sport,Vélo VTT,3.0,545.21,0.05,"1553,85",621.72,479.0
2024-11-22,Lille,Magasin,Bricolage,Échelle alu,2.0,354.67,0.0,709.34,336.8,75.0
2023-03-05,Dunkerque,Magasin,Mode,Veste hiver,1.0,655.99,0.0,655.99,324.08,257.0
2024-11-01,DUNKERQUE,Magasin,Bricolage,Boîte à outils,2.0,83.21,0.0,166.42,45.98,592.0
2023-05-05,Roubaix,Magasin,Bricolage,Échelle alu,4.0,354.67,0.0,1418.68,673.6,448.0
29/04/2024,ROUBAIX,Magasin,Électroménager,Aspirateur,1.0,191.18,0.0,191.18,96.55,465.0
2023-05-28,Dunkerque,Magasin,Électroménager,Bouilloire,1.0,726.04,0.0,726.04,392.3,64.0
2024-06-30,ROUBAIX,Magasin,Maison,Rideau occultant,1.0,101.21,0.0,101.21,44.89,273.0
2023-04-15,Lille,Magasin,Électroménager,Cafetière,3.0,392.24,0.0,"1176,72",643.68,40.0
2023-04-25,  En ligne ,E-commerce,Bricolage,Peinture 5L,1.0,609.0,0.0,609.0,325.46,181.0
2024-08-20,Valenciennes,Magasin,Sport,Chaussures running,5.0,569.53,0.0,2847.65,1551.0,529.0
2024-05-11,amiens,Magasin,Maison,Lampe LED,4.0,134.22,0.0,536.88,273.12,271.0
2023-12-27,Valenciennes,Magasin,Électroménager,Robot cuiseur,4.0,249.97,0.0,999.88,367.68,598.0
2023-04-02,  Amiens ,Magasin,Mode,Jean homme,4.0,272.27,0.0,1089.08,368.48,426.0
2023-08-28,Dunkerque,Magasin,Électroménager,Robot cuiseur,1.0,249.97,0.05,237.47,79.42,40.0
2024-08-03,Lille,Magasin,Électroménager,Micro-ondes,4.0,453.16,0.0,1812.64,686.24,237.0
2024-03-09,  Lille ,Magasin,Électroménager,Bouilloire,1.0,726.04,0.0,726.04,392.3,592.0
09/05/2024,En ligne,E-commerce,Mode,Baskets ville,4.0,460.51,0.0,1842.04,592.2,11.0
2023-03-19,Amiens,Magasin,Électroménager,Robot cuiseur,4.0,249.97,0.0,999.88,367.68,171.0
2023-06-17,LILLE,Magasin,Bricolage,Tournevis set,1.0,636.28,0.0,636.28,320.44,257.0
2023-02-25,Roubaix,Magasin,Sport,Maillot bain,2.0,350.77,0.0,701.54,398.6,463.0
2024-08-18,dunkerque,Magasin,Électroménager,Réfrigérateur,2.0,387.37,0.0,774.74,225.56,372.0
2023-11-06,  Dunkerque ,Magasin,Électroménager,Bouilloire,2.0,726.04,0.0,1452.08,784.6,540.0
2023-03-31,Lille,Magasin,Sport,Tapis yoga,1.0,658.36,0.0,658.36,352.71,479.0
2024-08-05,valenciennes,Magasin,Sport,Haltères 10kg,3.0,98.3,0.0,294.9,128.1,
2023-01-24,tourcoing,Magasin,Électroménager,Robot cuiseur,,249.97,0.0,499.94,183.84,375.0
13/11/2024,  Lille ,Magasin,Sport,Tapis yoga,3.0,658.36,0.05,1876.33,959.38,313.0
2023-10-26,en ligne,E-commerce,Sport,Vélo VTT,5.0,545.21,0.0,"2726,05",1172.5,499.0
27/05/2024,amiens,Magasin,Mode,T-shirt coton,3.0,504.67,0.05,1438.31,524.99,358.0
2023-05-03,  En ligne ,E-commerce,Sport,Ballon foot,2.0,100.1,0.0,"200,2",115.8,546.0
22/05/2024,En ligne,E-commerce,Mode,T-shirt coton,2.0,504.67,0.0,1009.34,400.46,529.0
2024-10-02,Roubaix,Magasin,Électroménager,Micro-ondes,3.0,453.16,0.0,1359.48,514.68,
20/08/2023,Valenciennes,Magasin,Sport,Haltères 10kg,2.0,98.3,0.2,157.28,46.08,191.0
19/12/2024,Tourcoing,Magasin,Bricolage,Échelle alu,6.0,354.67,0.0,2128.02,1010.4,501.0
2024-05-21,Lille,Magasin,Électroménager,Micro-ondes,,453.16,0.0,1359.48,514.68,509.0
2024-05-02,AMIENS,Magasin,Maison,Rideau occultant,5.0,101.21,0.05,480.75,199.15,186.0
2024-09-15,  Lille ,Magasin,Maison,Lampe LED,2.0,134.22,0.05,255.02,123.14,169.0
2024-10-07,Lille,Magasin,Mode,Robe été,3.0,296.52,0.0,889.56,217.38,524.0
13/11/2024,En ligne,E-commerce,Sport,Haltères 10kg,3.0,98.3,0.0,294.9,128.1,341.0
22/02/2024,Tourcoing,Magasin,Maison,Lampe LED,3.0,134.22,0.1,362.39,164.57,521.0
2023-06-25,Roubaix,Magasin,Sport,Tapis yoga,2.0,658.36,0.0,1316.72,705.42,429.0
2023-08-19,  Tourcoing ,Magasin,Sport,Ballon foot,,100.1,0.0,500.5,289.5,389.0
2024-04-22,En ligne,E-commerce,Mode,Robe été,2.0,296.52,0.0,,144.92,257.0
2024-05-22,en ligne,E-commerce,Bricolage,Échelle alu,3.0,354.67,0.0,1064.01,505.2,521.0
2023-05-19,Lille,Magasin,Bricolage,Perceuse,5.0,105.66,0.0,"528,3",108.5,198.0
2023-04-28,  Dunkerque ,Magasin,Mode,Veste hiver,4.0,655.99,0.05,2492.76,1165.12,406.0
2024-08-07,amiens,Magasin,Électroménager,Aspirateur,5.0,191.18,0.0,955.9,482.75,338.0
2024-04-12,Lille,Magasin,Mode,Baskets ville,2.0,460.51,0.0,921.02,296.1,368.0
18/11/2023,roubaix,Magasin,Mode,Veste hiver,2.0,655.99,0.0,1311.98,648.16,325.0
2023-11-28,AMIENS,Magasin,Sport,Vélo VTT,3.0,545.21,0.05,1553.85,621.72,
2024-02-21,  Amiens ,Magasin,Mode,Robe été,3.0,296.52,0.0,889.56,217.38,444.0
2024-09-08,DUNKERQUE,Magasin,Maison,Étagère bois,2.0,279.59,0.1,503.26,122.32,157.0
2023-02-28,Amiens,Magasin,Mode,T-shirt coton,1.0,504.67,0.0,504.67,200.23,121.0
2023-02-20,Dunkerque,Magasin,Mode,Jean homme,2.0,272.27,0.0,544.54,184.24,
2024-11-29,Valenciennes,Magasin,Sport,Vélo VTT,4.0,545.21,0.0,2180.84,938.0,386.0
2023-05-03,LILLE,Magasin,Mode,Pull laine,1.0,884.49,0.0,884.49,496.06,214.0
2023-11-17,Lille,Magasin,Mode,T-shirt coton,2.0,504.67,0.0,1009.34,400.46,299.0
2023-01-23,  Lille ,Magasin,Électroménager,Robot cuiseur,1.0,249.97,0.0,249.97,91.92,473.0
2024-01-02,Tourcoing,Magasin,Sport,Tapis yoga,2.0,658.36,0.0,1316.72,705.42,210.0
2023-09-26,Dunkerque,Magasin,Mode,Robe été,3.0,296.52,0.0,889.56,217.38,331.0
2023-11-09,Tourcoing,Magasin,Maison,Couette 220x240,1.0,224.09,0.0,224.09,90.39,202.0
09/12/2023,Lille,Magasin,Électroménager,Bouilloire,4.0,726.04,0.0,2904.16,1569.2,360.0
26/12/2023,Roubaix,Magasin,Sport,Tapis yoga,4.0,658.36,0.05,2501.77,1279.17,67.0
2024-07-12,en ligne,E-commerce,Électroménager,Aspirateur,5.0,191.18,0.0,"955,9",482.75,311.0
2023-03-21,LILLE,Magasin,Électroménager,Micro-ondes,3.0,453.16,0.0,1359.48,514.68,252.0
2024-10-13,Amiens,Magasin,Bricolage,Perceuse,2.0,105.66,0.0,211.32,43.4,273.0
28/03/2023,LILLE,Magasin,Sport,Chaussures running,2.0,569.53,0.0,1139.06,620.4,263.0
2024-08-03,VALENCIENNES,Magasin,Sport,Raquette tennis,4.0,706.19,0.0,2824.76,1448.16,378.0
2024-03-08,Lille,Magasin,Sport,Ballon foot,1.0,100.1,0.0,,57.9,88.0
2023-07-30,En ligne,E-commerce,Mode,T-shirt coton,6.0,504.67,0.0,3028.02,1201.38,386.0
2023-06-01,Amiens,Magasin,Sport,Vélo VTT,3.0,545.21,0.0,1635.63,703.5,352.0
2023-08-18,Dunkerque,Magasin,Sport,Vélo VTT,1.0,545.21,0.0,545.21,234.5,164.0
2023-05-03,Amiens,Magasin,Électroménager,Robot cuiseur,2.0,249.97,0.0,499.94,183.84,195.0
2023-11-24,VALENCIENNES,Magasin,Sport,Ballon foot,1.0,100.1,0.0,"100,1",57.9,
2024-11-26,AMIENS,Magasin,Maison,Set casseroles,2.0,706.85,0.0,1413.7,815.34,306.0
2024-07-18,Roubaix,Magasin,Maison,Étagère bois,,279.59,0.0,279.59,89.12,479.0
2024-12-22,valenciennes,Magasin,Électroménager,Bouilloire,10.0,726.04,0.0,7260.4,3923.0,510.0
2024-01-16,tourcoing,Magasin,Mode,Robe été,6.0,296.52,0.0,1779.12,434.76,390.0
2024-12-22,lille,Magasin,Bricolage,Tournevis set,2.0,636.28,0.0,1272.56,640.88,63.0
2024-05-25,DUNKERQUE,Magasin,Mode,Baskets ville,1.0,460.51,0.1,414.46,102.0,157.0
15/01/2023,ROUBAIX,Magasin,Sport,Chaussures running,1.0,569.53,0.0,569.53,310.2,331.0
20/08/2024,Valenciennes,Magasin,Maison,Couette 220x240,2.0,224.09,0.0,,180.78,92.0
2023-04-11,roubaix,Magasin,Mode,Veste hiver,2.0,655.99,0.0,1311.98,648.16,324.0
2024-07-22,LILLE,Magasin,Bricolage,Peinture 5L,7.0,609.0,0.0,4263.0,2278.22,45.0
2023-09-19,Dunkerque,Magasin,Électroménager,Aspirateur,5.0,191.18,0.0,955.9,482.75,48.0
2023-03-30,Dunkerque,Magasin,Sport,Chaussures running,1.0,569.53,0.0,569.53,310.2,511.0
2023-03-09,  Tourcoing ,Magasin,Maison,Couette 220x240,5.0,224.09,0.0,1120.45,451.95,598.0
2023-04-01,Valenciennes,Magasin,Sport,Raquette tennis,4.0,706.19,0.0,"2824,76",1448.16,514.0
2023-07-27,En ligne,E-commerce,Maison,Set casseroles,4.0,706.85,0.1,2544.66,1347.94,581.0
2024-09-15,AMIENS,Magasin,Mode,Jean homme,2.0,272.27,0.05,517.31,157.01,62.0
2023-07-17,Dunkerque,Magasin,Maison,Rideau occultant,5.0,101.21,0.0,506.05,224.45,342.0
2024-09-28,LILLE,Magasin,Mode,Baskets ville,1.0,460.51,0.0,"460,51",148.05,
2024-03-24,Tourcoing,Magasin,Électroménager,Robot cuiseur,2.0,249.97,0.0,499.94,183.84,215.0
2023-07-03,roubaix,Magasin,Maison,Étagère bois,8.0,279.59,0.0,2236.72,712.96,126.0
2024-09-15,Roubaix,Magasin,Maison,Canapé 3 places,3.0,246.23,0.0,738.69,170.64,104.0
2024-01-28,AMIENS,Magasin,Mode,Robe été,7.0,296.52,0.0,2075.64,507.22,563.0
16/06/2023,dunkerque,Magasin,Maison,Lampe LED,5.0,134.22,0.0,671.1,341.4,312.0
2023-07-03,Lille,Magasin,Maison,Étagère bois,4.0,279.59,0.0,1118.36,356.48,187.0
2024-08-13,Roubaix,Magasin,Sport,Tapis yoga,1.0,658.36,0.0,658.36,352.71,204.0
2023-07-19,Dunkerque,Magasin,Maison,Couette 220x240,3.0,224.09,0.0,672.27,271.17,477.0
2023-04-28,  Lille ,Magasin,Électroménager,Aspirateur,4.0,191.18,0.05,726.48,347.96,225.0
13/07/2024,Valenciennes,Magasin,Sport,Maillot bain,5.0,350.77,0.0,1753.85,996.5,24.0
2024-10-25,Amiens,Magasin,Bricolage,Perceuse,2.0,105.66,0.0,211.32,43.4,407.0
2023-07-14,En ligne,E-commerce,Mode,Robe été,3.0,296.52,0.0,"889,56",217.38,158.0
2024-10-26,Lille,Magasin,Électroménager,Robot cuiseur,2.0,249.97,0.0,499.94,183.84,475.0
2024-01-05,Lille,Magasin,Électroménager,Micro-ondes,8.0,453.16,0.0,3625.28,1372.48,187.0
2024-02-07,En ligne,E-commerce,Bricolage,Perceuse,3.0,105.66,0.05,301.13,49.25,437.0
21/10/2023,LILLE,Magasin,Sport,Vélo VTT,2.0,545.21,0.2,872.34,250.92,449.0
2024-10-31,Amiens,Magasin,Sport,Raquette tennis,3.0,706.19,0.0,,1086.12,509.0
2023-04-03,En ligne,E-commerce,Électroménager,Réfrigérateur,1.0,387.37,0.0,387.37,112.78,93.0
2024-03-15,Lille,Magasin,Mode,Jean homme,4.0,272.27,0.0,"1089,08",368.48,424.0
2023-09-14,  Lille ,Magasin,Sport,Vélo VTT,1.0,545.21,0.0,545.21,234.5,69.0
2024-02-22,lille,Magasin,Sport,Vélo VTT,2.0,545.21,0.0,"1090,42",469.0,319.0
2023-02-04,ROUBAIX,Magasin,Maison,Lampe LED,2.0,134.22,0.0,268.44,136.56,
2023-11-16,Valenciennes,Magasin,Sport,Ballon foot,2.0,100.1,0.05,,105.79,415.0
2023-04-05,Valenciennes,Magasin,Sport,Ballon foot,3.0,100.1,0.0,300.3,173.7,353.0
23/01/2023,Tourcoing,Magasin,Bricolage,Tournevis set,1.0,636.28,0.0,636.28,320.44,488.0
2023-05-04,Tourcoing,Magasin,Mode,Baskets ville,3.0,460.51,0.0,1381.53,444.15,180.0
2024-07-10,En ligne,E-commerce,Bricolage,Perceuse,2.0,105.66,0.0,211.32,43.4,98.0
2024-08-21,Dunkerque,Magasin,Sport,Haltères 10kg,4.0,98.3,0.0,,170.8,65.0
2023-06-28,Tourcoing,Magasin,Mode,Robe été,1.0,296.52,0.0,"296,52",72.46,155.0
2023-01-25,Dunkerque,Magasin,Mode,T-shirt coton,2.0,504.67,0.0,1009.34,400.46,552.0
2023-10-19,lille,Magasin,Bricolage,Tournevis set,2.0,636.28,0.0,"1272,56",640.88,258.0
2023-06-19,Tourcoing,Magasin,Bricolage,Échelle alu,1.0,354.67,0.0,354.67,168.4,246.0
2023-04-25,  Dunkerque ,Magasin,Sport,Maillot bain,2.0,350.77,0.2,561.23,258.29,75.0
2024-02-16,Dunkerque,Magasin,Électroménager,Bouilloire,1.0,726.04,0.05,689.74,356.0,404.0
24/01/2023,  Lille ,Magasin,Électroménager,Robot cuiseur,5.0,249.97,0.0,1249.85,459.6,
2024-05-09,EN LIGNE,E-commerce,Sport,Maillot bain,2.0,350.77,0.0,701.54,398.6,484.0
2024-11-10,LILLE,Magasin,Bricolage,Perceuse,2.0,105.66,0.0,211.32,43.4,168.0
2023-07-24,roubaix,Magasin,Électroménager,Aspirateur,2.0,191.18,0.0,382.36,193.1,25.0
2024-04-29,Dunkerque,Magasin,Électroménager,Aspirateur,4.0,191.18,0.0,764.72,386.2,496.0
2024-02-01,Tourcoing,Magasin,Maison,Lampe LED,1.0,134.22,0.0,134.22,68.28,33.0
2023-04-20,Roubaix,Magasin,Sport,Haltères 10kg,2.0,98.3,0.0,"196,6",85.4,494.0
2024-11-11,  Tourcoing ,Magasin,Bricolage,Tournevis set,2.0,636.28,0.0,1272.56,640.88,225.0
2023-03-09,Tourcoing,Magasin,Maison,Étagère bois,1.0,279.59,0.0,279.59,89.12,64.0
2024-12-21,Dunkerque,Magasin,Bricolage,Tournevis set,-1.0,636.28,0.0,636.28,320.44,573.0
2023-09-05,amiens,Magasin,Électroménager,Aspirateur,3.0,191.18,0.2,458.83,174.94,105.0
2023-02-19,tourcoing,Magasin,Mode,Robe été,2.0,296.52,0.0,593.04,144.92,217.0
2023-10-01,Dunkerque,Magasin,Mode,Pull laine,1.0,884.49,0.0,884.49,496.06,429.0
2023-12-29,Dunkerque,Magasin,Électroménager,Aspirateur,2.0,191.18,0.05,363.24,173.98,38.0
2023-01-29,Roubaix,Magasin,Maison,Canapé 3 places,4.0,246.23,0.0,984.92,227.52,157.0
2023-12-22,ROUBAIX,Magasin,Maison,Set casseroles,7.0,706.85,0.1,4453.16,2358.9,259.0
04/10/2024,  Dunkerque ,Magasin,Sport,Tapis yoga,3.0,658.36,0.05,1876.33,959.38,224.0
2023-08-20,Tourcoing,Magasin,Électroménager,Réfrigérateur,3.0,387.37,0.0,1162.11,338.34,558.0
2024-07-11,LILLE,Magasin,Maison,Couette 220x240,5.0,224.09,0.0,1120.45,451.95,349.0
2023-06-22,Lille,Magasin,Mode,Pull laine,1.0,884.49,0.1,796.04,407.61,551.0
2023-08-03,Valenciennes,Magasin,Mode,Pull laine,5.0,884.49,0.05,4201.33,2259.18,526.0
2023-05-31,Amiens,Magasin,Sport,Raquette tennis,1.0,706.19,0.0,706.19,362.04,177.0
2024-05-25,en ligne,E-commerce,Mode,Jean homme,1.0,272.27,0.1,245.04,64.89,
2024-04-20,Lille,Magasin,Électroménager,Bouilloire,2.0,726.04,0.0,1452.08,784.6,367.0
2024-01-01,En ligne,E-commerce,Électroménager,Cafetière,3.0,392.24,0.0,1176.72,643.68,360.0
30/06/2024,  Lille ,Magasin,Bricolage,Perceuse,4.0,105.66,0.0,422.64,86.8,370.0
2024-02-08,En ligne,E-commerce,Sport,Chaussures running,2.0,569.53,0.0,1139.06,620.4,100.0
2024-06-28,  Tourcoing ,Magasin,Bricolage,Peinture 5L,1.0,609.0,0.0,609.0,325.46,182.0
2024-05-28,Amiens,Magasin,Mode,Jean homme,2.0,272.27,0.0,544.54,184.24,490.0
2023-06-01,En ligne,E-commerce,Électroménager,Robot cuiseur,3.0,249.97,0.0,749.91,275.76,481.0
2023-02-19,Dunkerque,Magasin,Électroménager,Aspirateur,2.0,191.18,0.0,382.36,193.1,172.0
2024-06-19,roubaix,Magasin,Bricolage,Boîte à outils,2.0,83.21,0.05,"158,1",37.66,369.0
2024-05-27,tourcoing,Magasin,Bricolage,Boîte à outils,2.0,83.21,0.0,166.42,45.98,163.0
2023-08-14,Roubaix,Magasin,Mode,Pull laine,3.0,884.49,0.0,2653.47,1488.18,41.0
2023-10-14,Roubaix,Magasin,Électroménager,Robot cuiseur,3.0,249.97,0.2,"599,93",125.78,247.0
2023-01-15,Lille,Magasin,Sport,Haltères 10kg,7.0,98.3,0.05,653.69,264.49,206.0
2023-01-27,Roubaix,Magasin,Électroménager,Aspirateur,5.0,191.18,0.0,955.9,482.75,311.0
06/10/2023,En ligne,E-commerce,Maison,Set casseroles,3.0,706.85,0.0,2120.55,1223.01,211.0
2023-07-31,  Roubaix ,Magasin,Électroménager,Robot cuiseur,6.0,249.97,0.0,1499.82,551.52,540.0
2024-09-25,Lille,Magasin,Électroménager,Réfrigérateur,2.0,387.37,0.0,774.74,225.56,469.0
2023-02-19,Amiens,Magasin,Sport,Raquette tennis,2.0,706.19,0.0,"1412,38",724.08,228.0
2024-10-03,  Dunkerque ,Magasin,Sport,Tapis yoga,2.0,658.36,0.0,1316.72,705.42,240.0
2023-12-12,Lille,Magasin,Bricolage,Échelle alu,2.0,354.67,0.0,709.34,336.8,424.0
12/10/2024,TOURCOING,Magasin,Mode,Jean homme,2.0,272.27,0.0,544.54,184.24,2.0
2023-02-27,Roubaix,Magasin,Maison,Canapé 3 places,1.0,246.23,0.0,246.23,56.88,470.0
2024-11-01,  Amiens ,Magasin,Mode,Pull laine,3.0,884.49,0.05,2520.8,1355.51,171.0
2024-10-06,Lille,Magasin,Bricolage,Tournevis set,4.0,636.28,0.0,2545.12,1281.76,128.0
2023-05-28,Lille,Magasin,Mode,Jean homme,5.0,272.27,0.1,1225.21,324.46,301.0
2023-02-08,Amiens,Magasin,Sport,Maillot bain,2.0,350.77,0.0,701.54,398.6,170.0
2023-12-29,LILLE,Magasin,Électroménager,Robot cuiseur,9.0,249.97,0.0,,827.28,41.0
2024-03-03,Lille,Magasin,Électroménager,Cafetière,2.0,392.24,0.0,784.48,429.12,98.0
2024-05-23,tourcoing,Magasin,Sport,Tapis yoga,4.0,658.36,0.0,,1410.84,199.0
2023-03-23,Amiens,Magasin,Bricolage,Échelle alu,5.0,354.67,0.1,1596.02,664.67,234.0
2023-07-31,Tourcoing,Magasin,Sport,Raquette tennis,4.0,706.19,0.1,2542.28,1165.68,577.0
2024-10-10,  Amiens ,Magasin,Mode,Jean homme,2.0,272.27,0.0,544.54,184.24,285.0
2023-09-19,Roubaix,Magasin,Mode,T-shirt coton,1.0,504.67,0.0,504.67,200.23,576.0
2023-02-28,Valenciennes,Magasin,Sport,Vélo VTT,1.0,545.21,0.05,517.95,207.24,
2024-02-18,En ligne,E-commerce,Bricolage,Perceuse,1.0,105.66,0.1,95.09,11.13,
2023-09-16,Roubaix,Magasin,Bricolage,Perceuse,1.0,105.66,0.0,105.66,21.7,332.0
2024-08-29,En ligne,E-commerce,Sport,Maillot bain,5.0,350.77,0.0,1753.85,996.5,217.0
2024-08-03,Lille,Magasin,Bricolage,Tournevis set,3.0,636.28,0.0,1908.84,961.32,427.0
29/03/2024,dunkerque,Magasin,Sport,Chaussures running,2.0,569.53,0.0,1139.06,620.4,363.0
2024-08-05,Amiens,Magasin,Mode,Jean homme,3.0,272.27,0.0,816.81,276.36,422.0
14/02/2023,dunkerque,Magasin,Sport,Maillot bain,3.0,350.77,0.0,"1052,31",597.9,48.0
02/04/2023,En ligne,E-commerce,Électroménager,Robot cuiseur,4.0,249.97,0.0,999.88,367.68,79.0
2024-06-12,Roubaix,Magasin,Mode,T-shirt coton,2.0,504.67,0.0,1009.34,400.46,262.0
2024-07-03,Roubaix,Magasin,Sport,Tapis yoga,,658.36,0.0,1316.72,705.42,293.0
2023-03-17,Valenciennes,Magasin,Sport,Haltères 10kg,1.0,98.3,0.0,98.3,42.7,244.0
2024-06-28,Roubaix,Magasin,Électroménager,Micro-ondes,1.0,453.16,0.0,453.16,171.56,189.0
2024-08-23,En ligne,E-commerce,Bricolage,Échelle alu,2.0,354.67,0.0,709.34,336.8,510.0
19/03/2023,  En ligne ,E-commerce,Électroménager,Bouilloire,3.0,726.04,0.0,2178.12,1176.9,
2023-04-03,DUNKERQUE,Magasin,Maison,Canapé 3 places,2.0,246.23,0.1,443.21,64.51,224.0
2023-01-21,Lille,Magasin,Bricolage,Échelle alu,2.0,354.67,0.0,"709,34",336.8,530.0
2024-10-05,Lille,Magasin,Sport,Tapis yoga,3.0,658.36,0.0,1975.08,1058.13,253.0
2024-05-27,Lille,Magasin,Sport,Ballon foot,3.0,100.1,0.0,300.3,173.7,399.0
17/10/2023,VALENCIENNES,Magasin,Mode,Baskets ville,3.0,460.51,0.0,1381.53,444.15,36.0
2023-02-06,  Amiens ,Magasin,Maison,Rideau occultant,1.0,101.21,0.0,,44.89,337.0
2023-10-18,Amiens,Magasin,Sport,Ballon foot,3.0,100.1,0.0,300.3,173.7,287.0
20/08/2023,valenciennes,Magasin,Sport,Ballon foot,2.0,100.1,0.0,200.2,115.8,415.0
2024-02-16,Lille,Magasin,Mode,Veste hiver,4.0,655.99,0.0,2623.96,1296.32,173.0
13/04/2024,Roubaix,Magasin,Bricolage,Peinture 5L,2.0,609.0,0.0,1218.0,650.92,297.0
2024-05-02,Valenciennes,Magasin,Électroménager,Robot cuiseur,1.0,249.97,0.0,249.97,91.92,117.0
2024-02-17,Lille,Magasin,Mode,T-shirt coton,3.0,504.67,0.0,1514.01,600.69,354.0
2023-03-21,Roubaix,Magasin,Bricolage,Tournevis set,1.0,636.28,0.0,636.28,320.44,311.0
2024-10-21,amiens,Magasin,Sport,Vélo VTT,2.0,545.21,0.1,981.38,359.96,467.0
2024-06-09,  Amiens ,Magasin,Maison,Set casseroles,1.0,706.85,0.0,706.85,407.67,52.0
2024-10-10,amiens,Magasin,Mode,Pull laine,4.0,884.49,0.0,3537.96,1984.24,29.0
2023-09-14,Tourcoing,Magasin,Maison,Canapé 3 places,5.0,246.23,0.0,1231.15,284.4,414.0
30/01/2024,dunkerque,Magasin,Mode,Jean homme,1.0,272.27,0.0,272.27,92.12,462.0
05/01/2024,Tourcoing,Magasin,Sport,Vélo VTT,5.0,545.21,0.0,2726.05,1172.5,421.0
2023-11-14,  Lille ,Magasin,Maison,Couette 220x240,2.0,224.09,0.0,448.18,180.78,188.0
2024-12-18,  Amiens ,Magasin,Bricolage,Échelle alu,7.0,354.67,0.0,2482.69,1178.8,401.0
2023-03-05,En ligne,E-commerce,Maison,Set casseroles,1.0,706.85,0.0,706.85,407.67,544.0
2023-07-25,amiens,Magasin,Électroménager,Bouilloire,6.0,726.04,0.0,4356.24,2353.8,515.0
2024-08-15,Lille,Magasin,Mode,Robe été,1.0,296.52,0.0,296.52,72.46,170.0
