vente_id,date_id,magasin_id,produit_id,client_id,quantite,prix_unitaire,remise,montant,marge
452,20230127,7,1,381,4,545.21,0.0,2180.84,938.0
453,20230128,7,20,190,8,191.18,0.1,1376.5,619.46
454,20230128,4,1,168,1,545.21,0.0,545.21,234.5
455,20230128,2,25,145,5,387.37,0.05,1840.01,467.06
456,20230128,6,2,430,2,706.19,0.0,1412.38,724.08
457,20230128,7,16,233,1,706.85,0.0,706.85,407.67
458,20230128,1,11,70,4,504.67,0.0,2018.68,800.92
459,20230128,7,29,289,1,354.67,0.0,354.67,168.4
460,20230128,3,29,480,6,354.67,0.0,2128.02,1010.4
461,20230128,1,25,532,3,387.37,0.0,1162.11,338.34
462,20230128,5,5,186,1,98.3,0.0,98.3,42.7
463,20230128,6,1,289,5,545.21,0.0,2726.05,1172.5
464,20230128,5,7,577,1,569.53,0.0,569.53,310.2
465,20230128,3,6,405,7,350.77,0.0,2455.39,1395.1
466,20230128,1,15,549,6,134.22,0.0,805.32,409.68
467,20230128,2,17,157,2,224.09,0.0,448.18,180.78
468,20230128,1,12,81,3,884.49,0.0,2653.47,1488.18
469,20230128,4,12,226,6,884.49,0.0,5306.94,2976.36
470,20230128,3,4,478,4,658.36,0.0,2633.44,1410.84
471,20230129,1,19,476,5,101.21,0.05,480.75,199.15
472,20230129,3,20,336,4,191.18,0.0,764.72,386.2
473,20230129,7,29,115,4,354.67,0.05,1347.75,602.67
474,20230129,4,24,194,3,249.97,0.0,749.91,275.76
475,20230129,2,29,32,2,354.67,0.05,673.87,301.33
476,20230129,4,26,338,5,105.66,0.05,501.88,82.08
477,20230129,7,24,65,1,249.97,0.1,224.97,66.92
478,20230129,7,4,466,2,658.36,0.0,1316.72,705.42
479,20230129,4,17,313,7,224.09,0.0,1568.63,632.73
480,20230129,2,25,304,6,387.37,0.0,2324.22,676.68
481,20230129,5,13,430,2,460.51,0.0,921.02,296.1
482,20230129,2,14,157,4,246.23,0.0,984.92,227.52
483,20230129,7,3,412,2,100.1,0.0,200.2,115.8
484,20230129,2,30,579,6,83.21,0.0,499.26,137.94
485,20230129,1,10,332,2,655.99,0.0,1311.98,648.16
486,20230129,3,11,92,1,504.67,0.1,454.2,149.76
487,20230129,6,29,187,1,354.67,0.0,354.67,168.4
488,20230129,2,10,484,1,655.99,0.0,655.99,324.08
489,20230129,3,29,289,1,354.67,0.0,354.67,168.4
490,20230129,1,17,339,3,224.09,0.1,605.04,203.94
491,20230130,1,15,523,5,134.22,0.0,671.1,341.4
492,20230130,4,30,138,4,83.21,0.0,332.84,91.96
493,20230130,7,17,298,5,224.09,0.0,1120.45,451.95
494,20230130,1,16,484,3,706.85,0.0,2120.55,1223.01
495,20230130,7,5,58,6,98.3,0.05,560.31,226.71
496,20230130,1,19,484,8,101.21,0.0,809.68,359.12
497,20230130,3,22,96,5,453.16,0.0,2265.8,857.8
498,20230130,6,10,431,5,655.99,0.0,3279.95,1620.4
499,20230130,1,19,480,3,101.21,0.1,273.27,104.31
500,20230130,3,12,42,8,884.49,0.05,6722.12,3614.68
501,20230130,1,29,14,1,354.67,0.2,283.74,97.47
502,20230130,4,27,87,3,636.28,0.0,1908.84,961.32
503,20230130,1,26,86,4,105.66,0.0,422.64,86.8
504,20230130,2,15,416,1,134.22,0.0,134.22,68.28
505,20230130,3,2,41,8,706.19,0.0,5649.52,2896.32
506,20230130,2,28,534,1,609.0,0.1,548.1,264.56
507,20230130,1,30,218,4,83.21,0.0,332.84,91.96
508,20230130,7,11,432,6,504.67,0.0,3028.02,1201.38
509,20230130,3,20,332,4,191.18,0.0,764.72,386.2
510,20230130,7,2,220,4,706.19,0.0,2824.76,1448.16
511,20230130,2,9,242,6,296.52,0.0,1779.12,434.76
512,20230131,3,16,524,7,706.85,0.0,4947.95,2853.69
513,20230131,1,6,541,2,350.77,0.0,701.54,398.6
514,20230131,6,27,437,5,636.28,0.05,3022.33,1443.13
515,20230131,2,5,278,3,98.3,0.0,294.9,128.1
516,20230131,1,27,258,3,636.28,0.0,1908.84,961.32
517,20230131,1,10,86,3,655.99,0.1,1771.17,775.44
518,20230131,1,26,146,3,105.66,0.0,316.98,65.1
519,20230131,3,20,193,2,191.18,0.0,382.36,193.1
520,20230131,5,10,203,4,655.99,0.0,2623.96,1296.32
521,20230131,6,27,54,5,636.28,0.0,3181.4,1602.2
522,20230131,4,10,550,2,655.99,0.0,1311.98,648.16
523,20230131,1,12,545,3,884.49,0.05,2520.8,1355.51
524,20230131,1,27,233,7,636.28,0.0,4453.96,2243.08
525,20230201,6,9,244,2,296.52,0.05,563.39,115.27
526,20230201,5,27,591,1,636.28,0.2,509.02,193.18
527,20230201,4,4,138,3,658.36,0.0,1975.08,1058.13
528,20230201,7,9,133,3,296.52,0.0,889.56,217.38
529,20230201,6,21,289,1,392.24,0.0,392.24,214.56
530,20230201,7,13,574,2,460.51,0.0,921.02,296.1
531,20230201,3,2,245,3,706.19,0.05,2012.64,980.19
532,20230201,4,4,589,4,658.36,0.0,2633.44,1410.84
533,20230201,2,22,40,5,453.16,0.0,2265.8,857.8
534,20230201,1,5,210,1,98.3,0.0,98.3,42.7
535,20230201,2,14,407,2,246.23,0.0,492.46,113.76
536,20230201,2,13,420,1,460.51,0.0,460.51,148.05
537,20230201,4,8,123,2,272.27,0.0,544.54,184.24
538,20230201,1,8,439,1,272.27,0.05,258.66,78.51
539,20230201,2,18,187,2,279.59,0.0,559.18,178.24
540,20230201,5,18,337,5,279.59,0.0,1397.95,445.6
541,20230201,1,13,206,4,460.51,0.0,1842.04,592.2
542,20230201,7,25,51,1,387.37,0.0,387.37,112.78
543,20230202,1,1,261,4,545.21,0.0,2180.84,938.0
544,20230202,7,23,257,2,726.04,0.05,1379.48,712.0
545,20230202,4,29,393,3,354.67,0.0,1064.01,505.2
546,20230202,3,29,299,3,354.67,0.0,1064.01,505.2
547,20230202,1,18,580,4,279.59,0.0,1118.36,356.48
548,20230202,5,23,535,2,726.04,0.0,1452.08,784.6
549,20230202,2,12,545,1,884.49,0.0,884.49,496.06
550,20230202,2,30,336,5,83.21,0.05,395.25,94.15
551,20230202,5,20,91,3,191.18,0.0,573.54,289.65
552,20230202,4,12,556,4,884.49,0.0,3537.96,1984.24
553,20230202,7,25,135,2,387.37,0.0,774.74,225.56
554,20230202,3,10,81,2,655.99,0.0,1311.98,648.16
555,20230202,1,7,157,3,569.53,0.05,1623.16,845.17
556,20230202,2,24,305,2,249.97,0.0,499.94,183.84
557,20230202,6,15,570,2,134.22,0.2,214.75,82.87
558,20230202,4,25,436,1,387.37,0.1,348.63,74.04
559,20230202,1,20,597,2,191.18,0.0,382.36,193.1
560,20230202,7,8,114,2,272.27,0.05,517.31,157.01
561,20230202,4,27,479,1,636.28,0.0,636.28,320.44
562,20230203,4,18,8,2,279.59,0.0,559.18,178.24
563,20230203,1,19,92,2,101.21,0.0,202.42,89.78
564,20230203,7,21,353,1,392.24,0.0,392.24,214.56
565,20230203,4,7,50,4,569.53,0.0,2278.12,1240.8
566,20230203,6,30,487,4,83.21,0.2,266.27,25.39
567,20230203,6,21,236,3,392.24,0.0,1176.72,643.68
568,20230203,3,26,502,3,105.66,0.0,316.98,65.1
569,20230203,4,18,78,3,279.59,0.0,838.77,267.36
570,20230203,1,5,51,3,98.3,0.0,294.9,128.1
571,20230203,2,23,493,3,726.04,0.05,2069.21,1067.99
572,20230203,3,9,542,1,296.52,0.05,281.69,57.63
573,20230203,7,30,465,3,83.21,0.2,199.7,19.04
574,20230203,6,6,554,3,350.77,0.0,1052.31,597.9
575,20230203,6,3,490,2,100.1,0.0,200.2,115.8
576,20230203,4,25,297,3,387.37,0.0,1162.11,338.34
577,20230203,3,19,196,4,101.21,0.1,364.36,139.08
578,20230203,2,5,1,1,98.3,0.0,98.3,42.7
579,20230203,4,28,428,2,609.0,0.0,1218.0,650.92
580,20230204,6,26,219,1,105.66,0.0,105.66,21.7
581,20230204,6,18,550,1,279.59,0.0,279.59,89.12
582,20230204,5,9,414,3,296.52,0.0,889.56,217.38
583,20230204,3,3,152,1,100.1,0.0,100.1,57.9
584,20230204,6,7,344,3,569.53,0.0,1708.59,930.6
585,20230204,1,7,266,4,569.53,0.0,2278.12,1240.8
586,20230204,6,16,205,2,706.85,0.0,1413.7,815.34
587,20230204,2,6,384,4,350.77,0.05,1332.93,727.05
588,20230204,1,13,234,3,460.51,0.0,1381.53,444.15
589,20230204,3,29,68,4,354.67,0.0,1418.68,673.6
590,20230204,2,15,161,2,134.22,0.0,268.44,136.56
591,20230204,3,16,117,1,706.85,0.0,706.85,407.67
592,20230204,4,17,447,1,224.09,0.0,224.09,90.39
593,20230204,7,6,380,4,350.77,0.0,1403.08,797.2
594,20230204,6,22,134,1,453.16,0.2,362.53,80.93
595,20230204,6,2,514,1,706.19,0.05,670.88,326.73
596,20230204,5,14,380,3,246.23,0.0,738.69,170.64
597,20230205,1,29,257,2,354.67,0.0,709.34,336.8
598,20230205,2,13,53,4,460.51,0.0,1842.04,592.2
599,20230205,5,19,490,3,101.21,0.0,303.63,134.67
600,20230205,1,28,62,1,609.0,0.0,609.0,325.46
601,20230205,4,28,175,2,609.0,0.0,1218.0,650.92
602,20230205,2,20,376,1,191.18,0.0,191.18,96.55
603,20230205,6,13,288,3,460.51,0.0,1381.53,444.15
604,20230205,1,17,420,1,224.09,0.0,224.09,90.39
605,20230205,1,21,99,1,392.24,0.1,353.02,175.34
606,20230205,2,28,208,1,609.0,0.1,548.1,264.56
607,20230205,5,16,168,2,706.85,0.0,1413.7,815.34
608,20230205,1,23,169,2,726.04,0.0,1452.08,784.6
609,20230205,5,14,579,1,246.23,0.0,246.23,56.88
610,20230205,3,1,158,1,545.21,0.0,545.21,234.5
611,20230205,3,27,36,3,636.28,0.0,1908.84,961.32
612,20230206,6,7,302,4,569.53,0.0,2278.12,1240.8
613,20230206,3,15,369,1,134.22,0.0,134.22,68.28
614,20230206,6,19,337,1,101.21,0.0,101.21,44.89
615,20230206,6,25,468,2,387.37,0.05,736.0,186.82
616,20230206,1,15,316,3,134.22,0.0,402.66,204.84
617,20230206,1,12,301,3,884.49,0.0,2653.47,1488.18
618,20230206,1,1,73,2,545.21,0.0,1090.42,469.0
619,20230206,6,24,242,1,249.97,0.1,224.97,66.92
620,20230206,6,5,14,3,98.3,0.0,294.9,128.1
621,20230206,2,6,169,1,350.77,0.0,350.77,199.3
622,20230206,2,6,165,3,350.77,0.0,1052.31,597.9
623,20230206,1,5,462,3,98.3,0.0,294.9,128.1
624,20230206,3,8,581,1,272.27,0.1,245.04,64.89
625,20230206,2,20,560,1,191.18,0.0,191.18,96.55
626,20230206,1,6,159,3,350.77,0.2,841.85,387.44
627,20230207,7,27,309,2,636.28,0.0,1272.56,640.88
628,20230207,6,13,117,2,460.51,0.0,921.02,296.1
629,20230207,1,27,293,1,636.28,0.2,509.02,193.18
630,20230207,3,7,80,3,569.53,0.0,1708.59,930.6
631,20230207,7,14,282,3,246.23,0.1,664.82,96.77
632,20230207,3,17,305,4,224.09,0.0,896.36,361.56
633,20230207,3,17,580,1,224.09,0.0,224.09,90.39
634,20230207,6,23,452,3,726.04,0.0,2178.12,1176.9
635,20230207,6,28,287,3,609.0,0.0,1827.0,976.38
636,20230207,1,26,488,3,105.66,0.05,301.13,49.25
637,20230207,6,6,60,3,350.77,0.0,1052.31,597.9
638,20230207,4,22,534,1,453.16,0.05,430.5,148.9
639,20230207,7,24,46,1,249.97,0.0,249.97,91.92
640,20230207,4,19,125,2,101.21,0.0,202.42,89.78
641,20230207,3,26,387,1,105.66,0.0,105.66,21.7
642,20230208,4,29,34,5,354.67,0.0,1773.35,842.0
643,20230208,1,27,428,1,636.28,0.0,636.28,320.44
644,20230208,1,11,404,2,504.67,0.0,1009.34,400.46
645,20230208,5,9,539,3,296.52,0.0,889.56,217.38
646,20230208,2,3,529,3,100.1,0.0,300.3,173.7
647,20230208,1,18,589,2,279.59,0.0,559.18,178.24
648,20230208,6,6,170,2,350.77,0.0,701.54,398.6
649,20230208,5,3,49,1,100.1,0.0,100.1,57.9
650,20230208,2,16,438,2,706.85,0.0,1413.7,815.34
651,20230208,1,15,463,1,134.22,0.0,134.22,68.28
652,20230208,3,28,17,1,609.0,0.0,609.0,325.46
653,20230208,5,1,312,3,545.21,0.0,1635.63,703.5
654,20230208,1,26,547,3,105.66,0.05,301.13,49.25
655,20230208,2,27,50,2,636.28,0.0,1272.56,640.88
656,20230208,7,13,104,2,460.51,0.0,921.02,296.1
657,20230208,1,16,562,1,706.85,0.05,671.51,372.33
658,20230209,7,14,129,2,246.23,0.0,492.46,113.76
659,20230209,1,22,352,3,453.16,0.0,1359.48,514.68
660,20230209,2,16,452,3,706.85,0.0,2120.55,1223.01
661,20230209,4,29,230,2,354.67,0.0,709.34,336.8
662,20230209,3,9,495,1,296.52,0.0,296.52,72.46
663,20230209,6,2,85,2,706.19,0.05,1341.76,653.46
664,20230209,4,2,371,4,706.19,0.0,2824.76,1448.16
665,20230209,4,30,27,1,83.21,0.0,83.21,22.99
666,20230209,6,20,221,2,191.18,0.0,382.36,193.1
667,20230209,7,25,148,2,387.37,0.0,774.74,225.56
668,20230209,1,7,97,1,569.53,0.2,455.62,196.29
669,20230209,4,2,146,3,706.19,0.0,2118.57,1086.12
670,20230209,6,24,18,1,249.97,0.0,249.97,91.92
671,20230209,1,2,374,4,706.19,0.0,2824.76,1448.16
672,20230209,2,1,277,3,545.21,0.0,1635.63,703.5
673,20230209,3,13,452,3,460.51,0.0,1381.53,444.15
674,20230209,6,6,52,1,350.77,0.0,350.77,199.3
675,20230209,4,9,257,4,296.52,0.0,1186.08,289.84
676,20230209,4,14,526,4,246.23,0.0,984.92,227.52
677,20230209,2,14,583,2,246.23,0.0,492.46,113.76
678,20230210,6,17,32,2,224.09,0.0,448.18,180.78
679,20230210,3,26,209,2,105.66,0.0,211.32,43.4
680,20230210,6,3,82,1,100.1,0.1,90.09,47.89
681,20230210,2,8,430,1,272.27,0.0,272.27,92.12
682,20230210,4,8,214,2,272.27,0.05,517.31,157.01
683,20230210,3,20,68,1,191.18,0.2,152.94,58.31
684,20230210,2,11,536,3,504.67,0.0,1514.01,600.69
685,20230210,1,29,333,1,354.67,0.1,319.2,132.93
686,20230210,1,19,416,2,101.21,0.0,202.42,89.78
687,20230210,7,4,239,2,658.36,0.0,1316.72,705.42
688,20230210,4,24,225,2,249.97,0.0,499.94,183.84
689,20230210,5,12,127,3,884.49,0.0,2653.47,1488.18
690,20230210,6,27,331,2,636.28,0.0,1272.56,640.88
691,20230210,1,12,580,2,884.49,0.0,1768.98,992.12
692,20230211,7,28,61,4,609.0,0.0,2436.0,1301.84
693,20230211,3,16,83,2,706.85,0.0,1413.7,815.34
694,20230211,7,2,519,1,706.19,0.0,706.19,362.04
695,20230211,4,12,400,2,884.49,0.0,1768.98,992.12
696,20230211,3,23,448,1,726.04,0.2,580.83,247.09
697,20230211,3,11,132,2,504.67,0.0,1009.34,400.46
698,20230211,5,12,100,2,884.49,0.05,1680.53,903.67
699,20230211,3,5,77,2,98.3,0.0,196.6,85.4
700,20230211,1,5,488,1,98.3,0.0,98.3,42.7
701,20230211,4,21,581,3,392.24,0.05,1117.88,584.84
702,20230211,3,19,90,3,101.21,0.0,303.63,134.67
703,20230211,6,4,105,3,658.36,0.0,1975.08,1058.13
704,20230212,6,18,492,3,279.59,0.0,838.77,267.36
705,20230212,7,2,364,2,706.19,0.05,1341.76,653.46
706,20230212,1,23,93,2,726.04,0.0,1452.08,784.6
707,20230212,4,25,66,3,387.37,0.1,1045.9,222.13
708,20230212,7,14,246,1,246.23,0.0,246.23,56.88
709,20230212,4,20,169,2,191.18,0.0,382.36,193.1
710,20230212,7,23,599,3,726.04,0.0,2178.12,1176.9
711,20230212,4,1,308,2,545.21,0.05,1035.9,414.48
712,20230212,1,1,262,1,545.21,0.0,545.21,234.5
713,20230212,2,14,435,5,246.23,0.0,1231.15,284.4
714,20230212,6,7,449,4,569.53,0.0,2278.12,1240.8
715,20230212,7,26,120,1,105.66,0.0,105.66,21.7
716,20230212,2,28,108,1,609.0,0.0,609.0,325.46
717,20230212,1,4,141,4,658.36,0.0,2633.44,1410.84
718,20230212,7,8,577,4,272.27,0.0,1089.08,368.48
719,20230212,7,19,394,3,101.21,0.0,303.63,134.67
720,20230212,2,4,288,3,658.36,0.0,1975.08,1058.13
721,20230213,7,22,131,3,453.16,0.0,1359.48,514.68
722,20230213,5,23,340,4,726.04,0.1,2613.74,1278.78
723,20230213,7,6,561,3,350.77,0.0,1052.31,597.9
724,20230213,7,19,353,2,101.21,0.0,202.42,89.78
725,20230213,7,9,78,2,296.52,0.0,593.04,144.92
726,20230213,2,10,507,1,655.99,0.0,655.99,324.08
727,20230213,3,16,587,3,706.85,0.1,1908.5,1010.96
728,20230213,1,18,462,3,279.59,0.0,838.77,267.36
729,20230213,5,8,325,4,272.27,0.05,1034.63,314.03
730,20230213,7,14,70,4,246.23,0.05,935.67,178.27
731,20230213,6,14,424,4,246.23,0.2,787.94,30.54
732,20230213,1,23,107,2,726.04,0.0,1452.08,784.6
733,20230213,3,10,277,2,655.99,0.0,1311.98,648.16
734,20230213,5,29,127,1,354.67,0.0,354.67,168.4
735,20230213,1,7,46,2,569.53,0.0,1139.06,620.4
736,20230213,2,20,244,1,191.18,0.0,191.18,96.55
737,20230214,4,29,464,2,354.67,0.05,673.87,301.33
738,20230214,4,6,48,3,350.77,0.0,1052.31,597.9
739,20230214,2,7,582,3,569.53,0.0,1708.59,930.6
740,20230214,6,22,592,2,453.16,0.0,906.32,343.12
741,20230214,6,10,193,3,655.99,0.0,1967.97,972.24
742,20230214,2,4,3,1,658.36,0.0,658.36,352.71
743,20230214,2,2,281,1,706.19,0.0,706.19,362.04
744,20230214,3,7,465,4,569.53,0.0,2278.12,1240.8
745,20230214,2,6,67,2,350.77,0.0,701.54,398.6
746,20230214,4,17,300,2,224.09,0.0,448.18,180.78
747,20230214,1,14,376,2,246.23,0.0,492.46,113.76
748,20230214,3,16,497,1,706.85,0.0,706.85,407.67
749,20230214,3,3,526,1,100.1,0.2,80.08,37.88
750,20230214,7,9,43,3,296.52,0.0,889.56,217.38
751,20230214,2,29,558,1,354.67,0.0,354.67,168.4
752,20230215,4,29,16,1,354.67,0.0,354.67,168.4
753,20230215,7,7,224,4,569.53,0.0,2278.12,1240.8
754,20230215,1,22,110,2,453.16,0.0,906.32,343.12
755,20230215,4,30,569,1,83.21,0.0,83.21,22.99
756,20230215,7,6,147,2,350.77,0.0,701.54,398.6
757,20230215,4,5,263,1,98.3,0.0,98.3,42.7
758,20230215,7,17,144,2,224.09,0.1,403.36,135.96
759,20230215,2,24,289,2,249.97,0.0,499.94,183.84
760,20230215,3,26,321,1,105.66,0.05,100.38,16.42
761,20230215,7,17,225,3,224.09,0.1,605.04,203.94
762,20230215,6,17,240,1,224.09,0.1,201.68,67.98
763,20230215,4,25,395,3,387.37,0.1,1045.9,222.13
764,20230215,3,11,129,3,504.67,0.1,1362.61,449.29
765,20230215,7,7,314,1,569.53,0.0,569.53,310.2
766,20230215,1,13,247,1,460.51,0.0,460.51,148.05
767,20230215,5,4,263,1,658.36,0.0,658.36,352.71
768,20230215,2,1,402,3,545.21,0.2,1308.5,376.37
769,20230215,5,1,566,2,545.21,0.0,1090.42,469.0
770,20230216,1,17,563,2,224.09,0.05,425.77,158.37
771,20230216,6,29,136,1,354.67,0.05,336.94,150.67
772,20230216,3,8,569,3,272.27,0.1,735.13,194.68
773,20230216,4,12,252,3,884.49,0.0,2653.47,1488.18
774,20230216,4,19,288,3,101.21,0.1,273.27,104.31
775,20230216,2,21,260,4,392.24,0.0,1568.96,858.24
776,20230216,4,14,194,2,246.23,0.0,492.46,113.76
777,20230216,1,21,407,3,392.24,0.0,1176.72,643.68
778,20230216,4,20,86,3,191.18,0.0,573.54,289.65
779,20230216,1,1,97,2,545.21,0.0,1090.42,469.0
780,20230216,1,18,586,1,279.59,0.1,251.63,61.16
781,20230216,3,11,119,5,504.67,0.05,2397.18,874.98
782,20230216,6,7,211,2,569.53,0.05,1082.11,563.45
783,20230216,7,9,185,1,296.52,0.2,237.22,13.16
784,20230216,2,6,348,3,350.77,0.05,999.69,545.28
785,20230216,6,26,13,3,105.66,0.05,301.13,49.25
786,20230216,3,28,238,4,609.0,0.0,2436.0,1301.84
787,20230217,6,3,545,1,100.1,0.0,100.1,57.9
788,20230217,1,4,508,2,658.36,0.0,1316.72,705.42
789,20230217,3,30,74,4,83.21,0.0,332.84,91.96
790,20230217,1,5,296,3,98.3,0.0,294.9,128.1
791,20230217,6,7,415,2,569.53,0.0,1139.06,620.4
792,20230217,3,23,9,1,726.04,0.1,653.44,319.7
793,20230217,2,27,366,4,636.28,0.0,2545.12,1281.76
794,20230217,7,28,298,3,609.0,0.0,1827.0,976.38
795,20230217,1,28,365,1,609.0,0.0,609.0,325.46
796,20230217,7,13,585,3,460.51,0.0,1381.53,444.15
797,20230217,7,30,122,3,83.21,0.1,224.67,44.01
798,20230217,3,12,282,2,884.49,0.2,1415.18,638.32
799,20230217,3,18,458,2,279.59,0.05,531.22,150.28
800,20230218,3,6,31,1,350.77,0.0,350.77,199.3
801,20230218,6,11,59,2,504.67,0.0,1009.34,400.46
802,20230218,7,13,208,3,460.51,0.05,1312.45,375.07
803,20230218,1,16,533,1,706.85,0.05,671.51,372.33
804,20230218,1,16,368,2,706.85,0.0,1413.7,815.34
805,20230218,2,20,544,2,191.18,0.0,382.36,193.1
806,20230218,1,3,516,4,100.1,0.0,400.4,231.6
807,20230218,2,11,193,3,504.67,0.2,1211.21,297.89
808,20230218,1,21,249,4,392.24,0.0,1568.96,858.24
809,20230218,2,17,188,1,224.09,0.0,224.09,90.39
810,20230218,3,26,493,1,105.66,0.1,95.09,11.13
811,20230218,2,1,536,3,545.21,0.0,1635.63,703.5
812,20230218,4,10,144,2,655.99,0.0,1311.98,648.16
813,20230218,6,30,560,5,83.21,0.1,374.44,73.34
814,20230218,4,6,51,3,350.77,0.0,1052.31,597.9
815,20230218,1,18,536,1,279.59,0.0,279.59,89.12
816,20230219,2,7,367,1,569.53,0.2,455.62,196.29
817,20230219,4,23,473,2,726.04,0.0,1452.08,784.6
818,20230219,2,6,529,2,350.77,0.0,701.54,398.6
819,20230219,1,26,188,5,105.66,0.0,528.3,108.5
820,20230219,7,5,117,4,98.3,0.05,373.54,151.14
821,20230219,5,17,570,4,224.09,0.1,806.72,271.92
822,20230219,5,11,440,4,504.67,0.0,2018.68,800.92
823,20230219,1,4,172,1,658.36,0.1,592.52,286.87
824,20230219,2,24,503,1,249.97,0.0,249.97,91.92
825,20230219,1,12,41,3,884.49,0.0,2653.47,1488.18
826,20230219,1,19,580,3,101.21,0.0,303.63,134.67
827,20230219,7,23,321,3,726.04,0.0,2178.12,1176.9
828,20230219,3,9,217,2,296.52,0.0,593.04,144.92
829,20230219,5,13,59,2,460.51,0.1,828.92,204.0
830,20230219,2,18,438,2,279.59,0.0,559.18,178.24
831,20230219,1,28,294,2,609.0,0.0,1218.0,650.92
832,20230219,4,15,262,3,134.22,0.0,402.66,204.84
833,20230219,6,2,228,2,706.19,0.0,1412.38,724.08
834,20230219,1,28,302,4,609.0,0.0,2436.0,1301.84
835,20230219,4,20,172,2,191.18,0.0,382.36,193.1
836,20230219,3,15,10,2,134.22,0.0,268.44,136.56
837,20230219,3,15,38,2,134.22,0.0,268.44,136.56
838,20230220,1,8,476,4,272.27,0.0,1089.08,368.48
839,20230220,4,8,150,2,272.27,0.0,544.54,184.24
840,20230220,7,18,496,3,279.59,0.1,754.89,183.48
841,20230220,7,4,498,3,658.36,0.0,1975.08,1058.13
842,20230220,4,23,313,1,726.04,0.0,726.04,392.3
843,20230220,2,20,289,1,191.18,0.1,172.06,77.43
844,20230220,1,6,88,1,350.77,0.0,350.77,199.3
845,20230220,4,29,305,3,354.67,0.0,1064.01,505.2
846,20230220,1,6,313,3,350.77,0.0,1052.31,597.9
847,20230220,1,11,121,1,504.67,0.0,504.67,200.23
848,20230220,2,16,423,4,706.85,0.0,2827.4,1630.68
849,20230220,3,4,401,1,658.36,0.0,658.36,352.71
850,20230220,1,18,48,1,279.59,0.0,279.59,89.12
851,20230220,4,8,221,1,272.27,0.0,272.27,92.12
852,20230220,1,24,384,1,249.97,0.0,249.97,91.92
853,20230220,6,17,552,1,224.09,0.0,224.09,90.39
854,20230220,2,21,525,2,392.24,0.0,784.48,429.12
855,20230220,7,20,597,1,191.18,0.0,191.18,96.55
856,20230220,3,21,171,1,392.24,0.0,392.24,214.56
857,20230221,1,25,494,2,387.37,0.05,736.0,186.82
858,20230221,5,10,19,2,655.99,0.0,1311.98,648.16
859,20230221,7,21,463,3,392.24,0.0,1176.72,643.68
860,20230221,3,27,25,2,636.28,0.0,1272.56,640.88
861,20230221,6,10,548,2,655.99,0.0,1311.98,648.16
862,20230221,5,12,202,3,884.49,0.0,2653.47,1488.18
863,20230221,7,30,271,3,83.21,0.1,224.67,44.01
864,20230221,1,30,69,3,83.21,0.0,249.63,68.97
865,20230221,1,13,556,2,460.51,0.0,921.02,296.1
866,20230221,2,1,225,1,545.21,0.05,517.95,207.24
867,20230221,3,5,404,3,98.3,0.0,294.9,128.1
868,20230221,1,28,104,3,609.0,0.0,1827.0,976.38
869,20230221,1,25,496,2,387.37,0.0,774.74,225.56
870,20230221,2,27,565,4,636.28,0.05,2417.86,1154.5
871,20230221,7,30,430,3,83.21,0.0,249.63,68.97
872,20230221,4,28,307,4,609.0,0.0,2436.0,1301.84
873,20230221,2,24,561,3,249.97,0.0,749.91,275.76
874,20230221,3,14,440,2,246.23,0.0,492.46,113.76
875,20230221,7,18,19,1,279.59,0.0,279.59,89.12
876,20230221,2,12,228,4,884.49,0.0,3537.96,1984.24
877,20230221,2,23,305,2,726.04,0.0,1452.08,784.6
878,20230221,1,22,384,3,453.16,0.0,1359.48,514.68
879,20230221,7,2,558,1,706.19,0.0,706.19,362.04
880,20230222,1,29,416,3,354.67,0.0,1064.01,505.2
881,20230222,1,23,300,1,726.04,0.0,726.04,392.3
882,20230222,4,20,556,2,191.18,0.0,382.36,193.1
883,20230222,4,21,471,4,392.24,0.0,1568.96,858.24
884,20230222,3,28,562,3,609.0,0.05,1735.65,885.03
885,20230222,4,19,431,1,101.21,0.0,101.21,44.89
886,20230222,5,5,577,1,98.3,0.0,98.3,42.7
887,20230222,1,24,584,4,249.97,0.0,999.88,367.68
888,20230222,2,20,37,4,191.18,0.0,764.72,386.2
889,20230222,7,29,587,2,354.67,0.0,709.34,336.8
890,20230222,1,17,570,1,224.09,0.0,224.09,90.39
891,20230222,4,5,534,3,98.3,0.0,294.9,128.1
892,20230222,1,22,306,1,453.16,0.0,453.16,171.56
893,20230222,7,24,432,3,249.97,0.0,749.91,275.76
894,20230222,2,12,104,2,884.49,0.05,1680.53,903.67
895,20230222,6,17,73,5,224.09,0.0,1120.45,451.95
896,20230222,2,21,579,4,392.24,0.0,1568.96,858.24
897,20230223,7,14,377,1,246.23,0.0,246.23,56.88
898,20230223,3,14,235,1,246.23,0.05,233.92,44.57
899,20230223,6,11,418,3,504.67,0.0,1514.01,600.69
900,20230223,7,4,376,1,658.36,0.0,658.36,352.71
901,20230223,3,25,412,2,387.37,0.0,774.74,225.56
902,20230223,2,6,26,2,350.77,0.0,701.54,398.6
903,20230223,4,1,177,2,545.21,0.0,1090.42,469.0
904,20230223,3,15,74,1,134.22,0.2,107.38,41.44
905,20230223,3,30,168,2,83.21,0.0,166.42,45.98
906,20230223,5,20,567,2,191.18,0.0,382.36,193.1
907,20230223,4,3,437,1,100.1,0.0,100.1,57.9
908,20230223,3,14,573,1,246.23,0.0,246.23,56.88
